result,material_difference,total_white_material,total_black_material,colour,ply_number,white_in_check,black_in_check,white_queen_exists,black_queen_exists,num_squares_white_attacks,num_squares_black_attacks
1,-4,25,29,1,50,0,0,0,1,34,39
1,-4,25,29,0,51,0,0,0,1,35,39
1,-4,25,29,1,52,0,0,0,1,35,40
1,-3,25,28,0,53,1,0,0,1,37,40
1,-6,22,28,1,54,0,0,0,1,32,39
1,-6,22,28,0,55,1,0,0,1,34,39
1,-6,22,28,1,56,0,0,0,1,34,42
1,-6,22,28,0,57,1,0,0,1,34,42
1,-6,22,28,1,58,0,0,0,1,36,43
1,-6,22,28,0,59,1,0,0,1,40,43
1,0,37,37,1,21,0,0,1,1,38,35
1,-3,34,37,0,22,0,0,1,1,37,36
1,0,34,34,1,23,0,0,1,1,41,33
1,0,34,34,0,24,0,0,1,1,41,34
1,0,34,34,1,25,0,0,1,1,42,34
1,0,34,34,0,26,0,0,1,1,42,34
1,0,34,34,1,27,0,0,1,1,43,33
1,0,34,34,0,28,0,0,1,1,41,31
1,0,34,34,1,29,0,0,1,1,42,31
1,0,34,34,0,30,0,0,1,1,42,32
1,0,34,34,1,31,0,0,1,1,40,32
1,0,34,34,0,32,0,0,1,1,40,37
1,0,34,34,1,33,0,0,1,1,43,37
1,0,34,34,0,34,0,0,1,1,43,39
1,0,34,34,1,35,0,0,1,1,45,39
1,-3,31,34,0,36,0,0,1,1,41,41
1,2,31,29,1,37,0,0,1,1,41,37
1,2,31,29,0,38,0,0,1,1,41,40
1,2,31,29,1,39,0,0,1,1,39,37
1,2,31,29,0,40,0,0,1,1,38,35
1,2,31,29,1,41,0,0,1,1,38,35
1,-7,22,29,0,42,0,0,0,1,34,38
1,2,22,20,1,43,0,0,0,0,35,33
1,2,22,20,0,44,0,0,0,0,35,34
1,2,22,20,1,45,0,0,0,0,35,34
1,2,22,20,0,46,0,0,0,0,35,34
1,2,22,20,1,47,0,0,0,0,34,34
1,2,22,20,0,48,0,0,0,0,34,35
1,3,22,19,1,49,0,0,0,0,36,34
1,3,22,19,0,50,0,0,0,0,36,34
1,6,22,16,1,51,0,1,0,0,34,31
1,1,17,16,0,52,0,0,0,0,28,33
1,1,17,16,1,53,0,0,0,0,27,31
1,-2,14,16,0,54,0,0,0,0,24,31
1,1,14,13,1,55,0,0,0,0,24,24
1,1,14,13,0,56,0,0,0,0,23,23
1,1,14,13,1,57,0,0,0,0,26,23
1,1,14,13,0,58,0,0,0,0,26,27
1,1,14,13,1,59,0,0,0,0,31,27
1,1,14,13,0,60,0,0,0,0,31,25
1,1,14,13,1,61,0,0,0,0,30,25
1,1,14,13,0,62,0,0,0,0,30,26
1,1,14,13,1,63,0,0,0,0,34,26
1,1,14,13,0,64,0,0,0,0,33,26
1,1,14,13,1,65,0,0,0,0,29,26
1,1,14,13,0,66,0,0,0,0,30,25
1,1,14,13,1,67,0,0,0,0,26,25
1,1,14,13,0,68,0,0,0,0,25,27
1,2,14,12,1,69,0,1,0,0,24,26
1,2,14,12,0,70,0,0,0,0,25,25
1,2,14,12,1,71,0,0,0,0,23,25
1,2,14,12,0,72,1,0,0,0,23,27
1,2,14,12,1,73,0,0,0,0,27,29
1,2,14,12,0,74,0,0,0,0,30,25
1,2,14,12,1,75,0,0,0,0,31,25
1,2,14,12,0,76,0,0,0,0,30,26
1,2,14,12,1,77,0,0,0,0,29,26
1,2,14,12,0,78,0,0,0,0,28,26
1,2,14,12,1,79,0,0,0,0,29,26
1,2,14,12,0,80,0,0,0,0,29,25
1,2,14,12,1,81,0,0,0,0,30,25
1,1,13,12,0,82,0,0,0,0,29,24
1,2,13,11,1,83,0,0,0,0,28,23
1,2,13,11,0,84,0,0,0,0,28,24
1,2,13,11,1,85,0,0,0,0,28,24
1,2,13,11,0,86,0,0,0,0,28,26
1,2,13,11,1,87,0,0,0,0,28,26
0,0,38,38,0,21,0,0,1,1,38,37
0,0,38,38,1,22,0,0,1,1,38,39
0,0,38,38,0,23,0,0,1,1,40,39
0,-3,35,38,1,24,0,0,1,1,39,39
0,0,35,35,0,25,0,0,1,1,39,39
0,-1,34,35,1,26,0,0,1,1,37,40
0,2,34,32,0,27,0,0,1,1,38,34
0,2,34,32,1,28,0,1,1,1,42,34
0,2,34,32,0,29,0,0,1,1,40,34
0,-7,25,32,1,30,0,0,0,1,28,39
0,2,25,23,0,31,0,0,0,0,31,31
0,-3,20,23,1,32,0,0,0,0,29,28
0,-3,20,23,0,33,0,0,0,0,30,28
0,-3,20,23,1,34,0,0,0,0,29,28
0,-3,20,23,0,35,0,0,0,0,31,28
0,-3,20,23,1,36,0,0,0,0,31,31
0,-2,20,22,0,37,0,0,0,0,30,29
0,-2,20,22,1,38,0,0,0,0,31,28
0,-2,20,22,0,39,0,0,0,0,35,28
0,-2,20,22,1,40,0,1,0,0,35,31
0,-2,20,22,0,41,0,0,0,0,35,31
0,-2,20,22,1,42,0,0,0,0,32,28
0,-2,20,22,0,43,0,0,0,0,31,28
0,-2,20,22,1,44,0,0,0,0,31,30
0,-2,20,22,0,45,0,0,0,0,33,30
0,-5,17,22,1,46,0,0,0,0,31,27
0,-2,17,19,0,47,0,0,0,0,30,25
0,-2,17,19,1,48,0,0,0,0,30,26
0,-2,17,19,0,49,0,0,0,0,30,26
0,-2,17,19,1,50,0,0,0,0,30,27
0,-2,17,19,0,51,0,0,0,0,31,27
0,-2,17,19,1,52,0,0,0,0,31,27
0,-2,17,19,0,53,0,0,0,0,30,27
0,-3,16,19,1,54,0,0,0,0,31,25
0,-3,16,19,0,55,0,0,0,0,31,25
0,-3,16,19,1,56,0,0,0,0,31,28
0,-3,16,19,0,57,1,0,0,0,32,28
0,-3,16,19,1,58,0,0,0,0,32,30
0,-2,16,18,0,59,0,0,0,0,34,29
0,-2,16,18,1,60,0,0,0,0,34,30
1,0,36,36,0,21,0,0,1,1,33,35
1,0,36,36,1,22,0,0,1,1,33,36
1,1,36,35,0,23,0,0,1,1,33,35
1,0,35,35,1,24,0,0,1,1,31,33
1,0,35,35,0,25,0,0,1,1,32,33
1,0,35,35,1,26,0,0,1,1,32,35
1,0,35,35,0,27,0,0,1,1,33,35
1,0,35,35,1,28,0,0,1,1,33,34
1,0,35,35,0,29,0,0,1,1,33,34
1,0,35,35,1,30,0,0,1,1,33,33
1,0,35,35,0,31,0,0,1,1,37,33
1,0,35,35,1,32,0,0,1,1,37,32
1,3,35,32,0,33,0,0,1,1,39,30
1,3,35,32,1,34,0,0,1,1,37,29
1,3,35,32,0,35,0,0,1,1,40,29
1,3,35,32,1,36,0,0,1,1,40,29
1,3,35,32,0,37,0,0,1,1,37,29
1,3,35,32,1,38,0,0,1,1,37,30
1,4,35,31,0,39,0,0,1,1,38,29
0,0,38,38,1,21,0,0,1,1,39,34
0,0,38,38,0,22,0,0,1,1,39,34
0,0,38,38,1,23,0,0,1,1,39,34
0,0,38,38,0,24,0,0,1,1,39,34
0,0,38,38,1,25,0,0,1,1,39,34
0,-1,37,38,0,26,0,0,1,1,39,35
0,0,37,37,1,27,0,0,1,1,39,33
0,0,37,37,0,28,0,0,1,1,40,35
0,3,37,34,1,29,0,0,1,1,41,32
0,0,34,34,0,30,0,0,1,1,38,30
0,0,34,34,1,31,0,0,1,1,40,30
0,0,34,34,0,32,0,0,1,1,38,32
0,0,34,34,1,33,0,0,1,1,39,32
0,0,34,34,0,34,0,0,1,1,39,32
0,9,34,25,1,35,0,0,1,0,43,28
0,0,25,25,0,36,0,0,0,0,37,30
0,3,25,22,1,37,0,0,0,0,36,28
0,0,22,22,0,38,0,0,0,0,32,28
0,0,22,22,1,39,0,0,0,0,36,28
0,0,22,22,0,40,0,0,0,0,36,29
0,0,22,22,1,41,0,0,0,0,37,29
0,-1,21,22,0,42,0,0,0,0,36,32
0,0,21,21,1,43,0,0,0,0,35,31
0,0,21,21,0,44,0,0,0,0,35,34
0,3,21,18,1,45,0,0,0,0,33,32
0,0,18,18,0,46,0,0,0,0,31,32
0,0,18,18,1,47,0,0,0,0,32,32
0,0,18,18,0,48,0,0,0,0,32,29
0,1,18,17,1,49,0,0,0,0,35,29
0,-2,15,17,0,50,0,0,0,0,33,30
0,1,15,14,1,51,0,0,0,0,31,25
0,0,14,14,0,52,0,0,0,0,30,30
0,0,14,14,1,53,0,0,0,0,30,30
0,0,14,14,0,54,0,0,0,0,30,28
0,0,14,14,1,55,0,0,0,0,28,28
0,0,14,14,0,56,0,0,0,0,28,32
0,0,14,14,1,57,0,0,0,0,24,32
0,0,14,14,0,58,0,0,0,0,24,31
0,0,14,14,1,59,0,1,0,0,29,31
0,0,14,14,0,60,0,0,0,0,30,33
0,0,14,14,1,61,0,0,0,0,30,33
0,0,14,14,0,62,0,0,0,0,30,30
0,0,14,14,1,63,0,0,0,0,29,31
0,0,14,14,0,64,0,0,0,0,29,32
0,0,14,14,1,65,0,0,0,0,30,32
0,0,14,14,0,66,0,0,0,0,30,31
0,0,14,14,1,67,0,0,0,0,28,31
0,0,14,14,0,68,0,0,0,0,28,32
0,0,14,14,1,69,0,0,0,0,27,33
0,0,14,14,0,70,0,0,0,0,27,32
0,0,14,14,1,71,0,0,0,0,29,32
0,0,14,14,0,72,0,0,0,0,29,33
0,0,14,14,1,73,0,0,0,0,31,33
0,0,14,14,0,74,0,0,0,0,31,32
0,0,14,14,1,75,0,0,0,0,28,32
0,0,14,14,0,76,0,0,0,0,28,33
0,0,14,14,1,77,0,0,0,0,26,35
0,0,14,14,0,78,0,0,0,0,26,34
0,0,14,14,1,79,0,0,0,0,26,34
0,0,14,14,0,80,0,0,0,0,26,32
0,1,14,13,1,81,0,0,0,0,26,31
0,0,13,13,0,82,0,0,0,0,25,31
0,0,13,13,1,83,0,1,0,0,25,31
0,-5,8,13,0,84,1,0,0,0,17,32
0,-4,8,12,1,85,0,0,0,0,20,30
0,-4,8,12,0,86,1,0,0,0,20,33
0,-4,8,12,1,87,0,0,0,0,20,34
0,-4,8,12,0,88,0,0,0,0,20,32
0,-4,8,12,1,89,0,0,0,0,17,32
0,-4,8,12,0,90,0,0,0,0,17,28
0,-4,8,12,1,91,0,0,0,0,20,28
0,-5,7,12,0,92,1,0,0,0,19,26
0,-5,7,12,1,93,0,0,0,0,19,27
0,-5,7,12,0,94,0,0,0,0,19,31
0,-5,7,12,1,95,0,0,0,0,21,31
0,-10,2,12,0,96,0,0,0,0,10,33
0,-10,2,12,1,97,0,0,0,0,10,33
0,-10,2,12,0,98,1,0,0,0,10,34
0,-10,2,12,1,99,0,0,0,0,7,35
0,-10,2,12,0,100,1,0,0,0,7,33
1,0,35,35,1,21,0,0,1,1,41,42
1,0,35,35,0,22,0,0,1,1,41,42
1,0,35,35,1,23,0,0,1,1,40,43
1,0,35,35,0,24,0,0,1,1,41,43
1,3,35,32,1,25,0,0,1,1,40,42
1,0,32,32,0,26,1,0,1,1,33,46
1,3,32,29,1,27,0,0,1,1,35,40
1,0,29,29,0,28,0,0,1,1,32,39
1,0,29,29,1,29,0,0,1,1,35,39
1,0,29,29,0,30,0,0,1,1,35,37
1,0,29,29,1,31,0,0,1,1,36,37
1,0,29,29,0,32,0,0,1,1,36,36
1,0,29,29,1,33,0,0,1,1,35,33
1,-1,28,29,0,34,0,0,1,1,34,34
1,0,28,28,1,35,0,0,1,1,35,32
1,0,28,28,0,36,0,0,1,1,35,32
1,0,28,28,1,37,0,0,1,1,36,32
1,0,28,28,0,38,0,0,1,1,35,33
1,0,28,28,1,39,0,0,1,1,33,33
1,0,28,28,0,40,0,0,1,1,32,34
1,0,28,28,1,41,0,0,1,1,33,34
1,0,28,28,0,42,0,0,1,1,33,34
1,0,28,28,1,43,0,0,1,1,33,34
1,0,28,28,0,44,0,0,1,1,32,35
1,1,28,27,1,45,0,0,1,1,34,33
1,1,28,27,0,46,0,0,1,1,34,35
1,1,28,27,1,47,0,0,1,1,34,35
1,1,28,27,0,48,0,0,1,1,34,35
1,1,28,27,1,49,0,0,1,1,35,35
1,1,28,27,0,50,0,0,1,1,35,36
1,1,28,27,1,51,0,0,1,1,37,38
1,-4,23,27,0,52,0,0,1,1,32,44
1,1,23,22,1,53,0,0,1,1,39,37
1,-4,18,22,0,54,0,0,1,1,31,40
1,1,18,17,1,55,0,0,1,1,36,31
1,1,18,17,0,56,0,0,1,1,36,31
1,1,18,17,1,57,0,0,1,1,38,31
1,-8,9,17,0,58,1,0,0,1,24,35
1,1,9,8,1,59,0,0,0,0,21,21
1,1,9,8,0,60,0,0,0,0,21,21
1,1,9,8,1,61,0,0,0,0,24,20
1,-2,6,8,0,62,0,0,0,0,16,20
1,1,6,5,1,63,0,0,0,0,15,13
1,1,6,5,0,64,0,0,0,0,15,13
1,1,6,5,1,65,0,0,0,0,14,13
1,1,6,5,0,66,0,0,0,0,14,15
1,1,6,5,1,67,0,0,0,0,13,15
1,1,6,5,0,68,0,0,0,0,13,15
1,1,6,5,1,69,0,0,0,0,14,15
1,1,6,5,0,70,0,0,0,0,14,16
1,1,6,5,1,71,0,1,0,0,15,16
1,1,6,5,0,72,0,0,0,0,15,15
1,1,6,5,1,73,0,0,0,0,14,15
1,1,6,5,0,74,0,0,0,0,14,15
1,2,6,4,1,75,0,0,0,0,15,13
1,1,5,4,0,76,0,0,0,0,15,12
1,1,5,4,1,77,0,0,0,0,16,12
1,1,5,4,0,78,0,0,0,0,16,12
1,2,5,3,1,79,0,0,0,0,14,11
1,0,38,38,0,21,0,0,1,1,36,38
1,0,38,38,1,22,0,0,1,1,36,35
1,0,38,38,0,23,0,0,1,1,36,35
1,0,38,38,1,24,0,0,1,1,36,38
1,0,38,38,0,25,0,0,1,1,36,38
1,0,38,38,1,26,0,0,1,1,36,37
1,0,38,38,0,27,0,0,1,1,37,37
1,-3,35,38,1,28,0,0,1,1,34,39
1,0,35,35,0,29,0,0,1,1,38,34
1,0,35,35,1,30,0,0,1,1,38,34
1,0,35,35,0,31,0,0,1,1,37,34
1,0,35,35,1,32,0,0,1,1,37,35
1,0,35,35,0,33,0,0,1,1,37,35
1,-1,34,35,1,34,0,0,1,1,38,35
1,0,34,34,0,35,0,0,1,1,42,33
1,0,34,34,1,36,0,0,1,1,42,36
1,0,34,34,0,37,0,0,1,1,41,36
1,0,34,34,1,38,0,0,1,1,41,39
1,0,34,34,0,39,0,0,1,1,43,37
1,0,34,34,1,40,0,0,1,1,44,40
1,0,34,34,0,41,0,0,1,1,42,42
1,0,34,34,1,42,0,0,1,1,41,39
1,0,34,34,0,43,0,0,1,1,40,39
1,0,34,34,1,44,0,0,1,1,40,38
1,0,34,34,0,45,0,0,1,1,41,38
1,0,34,34,1,46,0,0,1,1,41,39
1,0,34,34,0,47,0,0,1,1,40,39
1,0,34,34,1,48,0,0,1,1,40,39
1,3,34,31,0,49,0,0,1,1,41,34
1,0,31,31,1,50,0,0,1,1,38,37
1,3,31,28,0,51,0,0,1,1,40,32
1,0,28,28,1,52,0,0,1,1,37,38
1,5,28,23,0,53,0,0,1,1,40,32
1,0,23,23,1,54,0,0,1,1,34,33
1,0,23,23,0,55,0,0,1,1,35,33
1,0,23,23,1,56,0,0,1,1,35,36
1,0,23,23,0,57,0,0,1,1,35,36
1,0,23,23,1,58,0,0,1,1,35,35
1,0,23,23,0,59,0,0,1,1,35,35
1,0,23,23,1,60,0,0,1,1,36,35
1,0,23,23,0,61,0,0,1,1,36,35
1,0,23,23,1,62,0,0,1,1,36,36
1,0,23,23,0,63,0,0,1,1,40,36
1,0,23,23,1,64,0,0,1,1,40,38
1,0,23,23,0,65,0,0,1,1,42,35
1,0,23,23,1,66,0,0,1,1,41,37
1,3,23,20,0,67,0,0,1,1,41,37
1,0,20,20,1,68,0,0,1,1,38,37
1,0,20,20,0,69,0,0,1,1,36,35
1,-5,15,20,1,70,0,0,1,1,29,36
1,0,15,15,0,71,0,0,1,1,29,29
1,0,15,15,1,72,0,0,1,1,29,28
1,0,15,15,0,73,0,0,1,1,26,28
1,0,15,15,1,74,0,0,1,1,26,31
1,0,15,15,0,75,0,0,1,1,33,31
1,0,15,15,1,76,0,0,1,1,32,24
1,0,15,15,0,77,0,0,1,1,29,26
1,0,15,15,1,78,0,0,1,1,29,27
1,1,15,14,0,79,0,0,1,1,28,26
1,0,14,14,1,80,0,0,1,1,29,26
1,1,14,13,0,81,0,0,1,1,27,25
1,1,14,13,1,82,0,0,1,1,27,27
1,2,14,12,0,83,0,0,1,1,26,25
1,2,14,12,1,84,0,0,1,1,26,21
1,2,14,12,0,85,0,0,1,1,32,21
1,1,13,12,1,86,0,1,1,1,31,18
1,1,13,12,0,87,0,0,1,1,34,19
1,1,13,12,1,88,0,1,1,1,34,22
1,1,13,12,0,89,0,0,1,1,31,24
1,1,13,12,1,90,0,1,1,1,31,30
1,1,13,12,0,91,0,0,1,1,34,32
1,1,13,12,1,92,0,1,1,1,34,23
1,1,13,12,0,93,0,0,1,1,31,24
1,1,13,12,1,94,0,1,1,1,31,22
1,1,13,12,0,95,0,0,1,1,32,24
1,1,13,12,1,96,0,1,1,1,32,27
1,1,13,12,0,97,0,0,1,1,31,28
1,1,13,12,1,98,0,0,1,1,31,28
1,1,13,12,0,99,1,0,1,1,27,26
1,-8,4,12,1,100,0,1,0,1,15,27
1,1,4,3,0,101,0,0,0,0,13,8
0,0,36,36,1,21,0,0,1,1,34,34
0,-1,35,36,0,22,0,0,1,1,33,37
0,0,35,35,1,23,0,0,1,1,35,36
0,0,35,35,0,24,0,0,1,1,34,34
0,0,35,35,1,25,0,0,1,1,33,34
0,0,35,35,0,26,0,0,1,1,33,35
0,0,35,35,1,27,0,0,1,1,33,35
0,0,35,35,0,28,0,0,1,1,33,38
0,0,35,35,1,29,0,0,1,1,34,38
0,0,35,35,0,30,0,0,1,1,34,40
0,0,35,35,1,31,0,0,1,1,34,40
0,0,35,35,0,32,0,0,1,1,34,40
0,0,35,35,1,33,0,0,1,1,35,40
0,-3,32,35,0,34,0,0,1,1,35,39
0,0,32,32,1,35,0,0,1,1,36,36
0,-1,31,32,0,36,0,0,1,1,35,41
0,0,31,31,1,37,0,0,1,1,37,41
0,-3,28,31,0,38,0,0,1,1,32,40
0,0,28,28,1,39,0,0,1,1,35,37
0,-9,19,28,0,40,0,0,0,1,27,38
0,0,19,19,1,41,0,0,0,0,27,27
0,0,19,19,0,42,0,0,0,0,27,28
0,0,19,19,1,43,0,0,0,0,28,28
0,0,19,19,0,44,0,0,0,0,28,31
0,0,19,19,1,45,0,0,0,0,29,30
0,0,19,19,0,46,0,0,0,0,29,30
0,0,19,19,1,47,0,0,0,0,28,30
0,0,19,19,0,48,0,0,0,0,28,33
0,0,19,19,1,49,0,0,0,0,29,33
0,0,19,19,0,50,1,0,0,0,29,38
0,0,19,19,1,51,0,0,0,0,32,38
0,0,19,19,0,52,0,0,0,0,32,38
0,0,19,19,1,53,0,0,0,0,32,38
0,0,19,19,0,54,0,0,0,0,32,37
0,0,19,19,1,55,0,0,0,0,29,37
0,0,19,19,0,56,0,0,0,0,29,35
0,1,19,18,1,57,0,1,0,0,30,34
0,-2,16,18,0,58,0,0,0,0,27,34
0,-1,16,17,1,59,0,0,0,0,29,33
0,-2,15,17,0,60,0,0,0,0,28,31
0,1,15,14,1,61,0,0,0,0,29,29
0,0,14,14,0,62,0,0,0,0,28,31
0,0,14,14,1,63,0,0,0,0,27,31
0,0,14,14,0,64,0,0,0,0,27,29
0,0,14,14,1,65,0,0,0,0,30,29
0,0,14,14,0,66,0,0,0,0,30,34
0,1,14,13,1,67,0,0,0,0,30,32
0,0,13,13,0,68,0,0,0,0,30,31
0,0,13,13,1,69,0,0,0,0,29,31
0,0,13,13,0,70,1,0,0,0,29,32
0,1,13,12,1,71,0,0,0,0,26,34
0,1,13,12,0,72,0,0,0,0,26,34
0,1,13,12,1,73,0,0,0,0,29,34
0,1,13,12,0,74,1,0,0,0,29,30
0,1,13,12,1,75,0,0,0,0,29,30
0,0,12,12,0,76,0,0,0,0,28,31
0,5,12,7,1,77,0,1,0,0,28,25
0,0,7,7,0,78,0,0,0,0,20,25
0,0,7,7,1,79,0,0,0,0,20,25
0,0,7,7,0,80,0,0,0,0,21,25
0,0,7,7,1,81,0,0,0,0,16,25
0,0,7,7,0,82,0,0,0,0,16,24
0,1,7,6,1,83,0,0,0,0,20,23
0,0,6,6,0,84,0,0,0,0,19,21
0,0,6,6,1,85,0,0,0,0,13,21
0,0,6,6,0,86,0,0,0,0,13,20
0,0,6,6,1,87,0,0,0,0,17,20
0,0,6,6,0,88,0,0,0,0,17,18
0,0,6,6,1,89,0,0,0,0,16,18
0,0,6,6,0,90,0,0,0,0,16,20
1,0,31,31,1,21,0,0,1,1,35,29
1,0,31,31,0,22,0,0,1,1,35,31
1,0,31,31,1,23,0,0,1,1,35,31
1,0,31,31,0,24,0,0,1,1,35,36
1,9,31,22,1,25,0,0,1,0,37,27
1,0,22,22,0,26,0,0,0,0,28,24
1,0,22,22,1,27,0,0,0,0,31,24
1,0,22,22,0,28,0,0,0,0,31,26
1,0,22,22,1,29,0,0,0,0,34,26
1,0,22,22,0,30,0,0,0,0,34,27
1,0,22,22,1,31,0,0,0,0,36,27
1,0,22,22,0,32,0,0,0,0,36,28
1,0,22,22,1,33,0,0,0,0,37,28
1,0,22,22,0,34,0,0,0,0,37,30
1,0,22,22,1,35,0,0,0,0,39,30
1,0,22,22,0,36,0,0,0,0,39,30
1,0,22,22,1,37,0,0,0,0,39,30
1,0,22,22,0,38,0,0,0,0,39,31
1,0,22,22,1,39,0,0,0,0,39,31
1,0,22,22,0,40,0,0,0,0,39,30
1,0,22,22,1,41,0,0,0,0,39,30
1,-5,17,22,0,42,0,0,0,0,35,31
1,0,17,17,1,43,0,0,0,0,33,28
1,0,17,17,0,44,0,0,0,0,34,27
1,0,17,17,1,45,0,1,0,0,35,27
1,0,17,17,0,46,0,0,0,0,35,28
1,0,17,17,1,47,0,0,0,0,33,28
1,0,17,17,0,48,0,0,0,0,33,28
1,0,17,17,1,49,0,0,0,0,35,28
1,-1,16,17,0,50,0,0,0,0,33,28
1,0,16,16,1,51,0,0,0,0,34,27
1,0,16,16,0,52,0,0,0,0,33,26
1,0,16,16,1,53,0,0,0,0,33,26
1,0,16,16,0,54,0,0,0,0,33,25
1,0,16,16,1,55,0,0,0,0,34,28
1,0,16,16,0,56,0,0,0,0,34,27
1,0,16,16,1,57,0,0,0,0,32,31
1,0,16,16,0,58,0,0,0,0,33,26
1,0,16,16,1,59,0,0,0,0,33,26
1,-1,15,16,0,60,0,0,0,0,31,27
1,-1,15,16,1,61,0,0,0,0,30,27
1,-1,15,16,0,62,0,0,0,0,27,32
1,-1,15,16,1,63,0,1,0,0,29,32
1,-1,15,16,0,64,0,0,0,0,28,29
1,4,15,11,1,65,0,0,0,0,25,20
1,1,12,11,0,66,0,0,0,0,20,23
1,1,12,11,1,67,0,0,0,0,21,23
0,0,38,38,0,21,0,0,1,1,39,34
0,0,38,38,1,22,0,0,1,1,39,38
0,0,38,38,0,23,0,0,1,1,39,38
0,0,38,38,1,24,0,0,1,1,39,38
0,0,38,38,0,25,0,0,1,1,41,38
0,0,38,38,1,26,0,0,1,1,41,39
0,0,38,38,0,27,0,0,1,1,42,39
0,0,38,38,1,28,0,0,1,1,42,38
0,0,38,38,0,29,0,0,1,1,42,38
0,0,38,38,1,30,0,0,1,1,43,38
0,0,38,38,0,31,0,0,1,1,45,37
0,-1,37,38,1,32,0,0,1,1,44,39
0,2,37,35,0,33,0,0,1,1,42,38
0,-1,34,35,1,34,0,0,1,1,39,38
0,-1,34,35,0,35,0,0,1,1,41,39
0,-1,34,35,1,36,0,0,1,1,41,39
0,-1,34,35,0,37,0,0,1,1,42,38
0,-1,34,35,1,38,0,0,1,1,41,39
0,2,34,32,0,39,0,0,1,1,39,36
0,1,33,32,1,40,0,0,1,1,40,38
0,1,33,32,0,41,0,0,1,1,40,38
0,1,33,32,1,42,0,0,1,1,38,38
0,1,33,32,0,43,0,0,1,1,38,38
0,1,33,32,1,44,0,0,1,1,38,38
0,1,33,32,0,45,0,0,1,1,38,38
0,1,33,32,1,46,0,0,1,1,37,38
0,1,33,32,0,47,0,0,1,1,36,38
0,1,33,32,1,48,0,0,1,1,36,38
0,2,33,31,0,49,0,0,1,1,40,37
0,-3,28,31,1,50,0,0,1,1,36,37
0,-2,28,30,0,51,0,0,1,1,41,36
0,-2,28,30,1,52,0,0,1,1,41,36
0,-2,28,30,0,53,0,0,1,1,37,36
0,-2,28,30,1,54,0,0,1,1,37,39
0,-2,28,30,0,55,0,0,1,1,41,39
0,-3,27,30,1,56,0,1,1,1,41,42
0,0,39,39,0,21,0,0,1,1,37,35
0,0,39,39,1,22,0,0,1,1,37,35
0,0,39,39,0,23,0,0,1,1,38,35
0,0,39,39,1,24,0,0,1,1,38,40
0,0,39,39,0,25,0,0,1,1,37,40
0,0,39,39,1,26,0,0,1,1,37,40
0,0,39,39,0,27,0,0,1,1,38,40
0,0,39,39,1,28,0,0,1,1,38,40
0,0,39,39,0,29,0,0,1,1,38,40
0,0,39,39,1,30,0,0,1,1,38,35
0,0,39,39,0,31,0,0,1,1,39,34
0,-1,38,39,1,32,0,0,1,1,39,37
0,0,38,38,0,33,0,0,1,1,39,35
0,-1,37,38,1,34,0,0,1,1,37,41
0,-1,37,38,0,35,0,0,1,1,38,41
0,-2,36,38,1,36,0,0,1,1,39,44
0,1,36,35,0,37,0,0,1,1,36,42
0,-2,33,35,1,38,0,0,1,1,36,44
0,1,33,32,0,39,0,0,1,1,34,41
0,-4,28,32,1,40,0,0,1,1,33,42
0,-1,28,29,0,41,0,0,1,1,33,41
0,-4,25,29,1,42,0,0,1,1,29,41
0,-3,25,28,0,43,0,0,1,1,36,40
0,-3,25,28,1,44,0,0,1,1,37,45
0,-3,25,28,0,45,1,0,1,1,35,45
0,-3,25,28,1,46,0,0,1,1,34,46
0,-3,25,28,0,47,0,0,1,1,35,43
0,-3,25,28,1,48,0,0,1,1,35,43
0,6,25,19,0,49,0,0,1,0,32,33
0,-3,16,19,1,50,0,0,0,0,23,40
0,-2,16,18,0,51,0,0,0,0,26,39
0,-3,15,18,1,52,0,0,0,0,24,37
0,-3,15,18,0,53,0,0,0,0,26,37
0,-3,15,18,1,54,0,1,0,0,27,33
0,-3,15,18,0,55,0,0,0,0,29,34
0,-6,12,18,1,56,0,0,0,0,20,36
0,0,33,33,0,21,0,0,1,1,33,32
0,0,33,33,1,22,0,0,1,1,33,34
0,0,33,33,0,23,0,0,1,1,35,34
0,-1,32,33,1,24,0,0,1,1,34,36
0,0,32,32,0,25,0,0,1,1,34,36
0,0,32,32,1,26,0,0,1,1,34,36
0,1,32,31,0,27,0,0,1,1,35,34
0,1,32,31,1,28,0,0,1,1,35,36
0,2,32,30,0,29,0,0,1,1,36,35
0,1,31,30,1,30,0,0,1,1,34,37
0,1,31,30,0,31,0,0,1,1,34,37
0,0,30,30,1,32,0,0,1,1,35,43
0,0,30,30,0,33,0,0,1,1,35,43
0,0,30,30,1,34,0,1,1,1,35,47
0,0,30,30,0,35,0,0,1,1,36,46
0,-1,29,30,1,36,0,0,1,1,35,46
0,2,29,27,0,37,0,0,1,1,38,44
0,-3,24,27,1,38,0,1,1,1,36,43
0,-3,24,27,0,39,0,0,1,1,39,42
0,-3,24,27,1,40,0,1,1,1,37,45
0,6,24,18,0,41,0,0,1,0,39,31
0,-3,15,18,1,42,0,0,0,0,29,32
0,-3,15,18,0,43,0,0,0,0,31,32
0,-4,14,18,1,44,0,0,0,0,31,34
0,-4,14,18,0,45,0,0,0,0,31,34
0,-4,14,18,1,46,0,0,0,0,31,34
0,-4,14,18,0,47,0,0,0,0,28,34
0,-4,14,18,1,48,0,0,0,0,26,33
0,-4,14,18,0,49,0,0,0,0,30,33
